"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0065","9,726","1","1",".TAU_application"
"100.0","0.0815","9,726","1","34","int_main(int_char_**)"
"95.3","9,266","9,266","1","0","MPI_Finalize()"
"3.3","322","322","1","0","MPI_Init()"
"1.3","55","128","1","524288","void_create_seq(double_double)"
"0.8","72","72","524308","0","double_randlc(double_*_double_*)"
"0.1","6","8","11","33","void_rank(int)"
"0.0","1","1","11","0","MPI_Alltoallv()"
"0.0","0.343","0.349","1","1.5","void_full_verify(void)"
"0.0","0.218","0.218","1","0","MPI_Comm_dup()"
"0.0","0.185","0.185","1","0","MPI_Bcast()"
"0.0","0.131","0.131","0.5","0","int_check_timer_flag(void)"
"0.0","0.109","0.109","11","0","MPI_Allreduce()"
"0.0","0.0355","0.0355","0.5","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.0265","0.0265","11","0","MPI_Alltoall()"
"0.0","0.014","0.014","1","0","void_alloc_space(void)"
"0.0","0.009","0.009","2","0","MPI_Reduce()"
"0.0","0.0035","0.0065","1","19.5","double_find_my_seed(int_int_long_double_double)"
"0.0","0.0035","0.0035","1","0","MPI_Comm_rank()"
"0.0","0.003","0.003","0.5","0","MPI_Wait()"
"0.0","0.003","0.003","1","0","void_timer_start(int)"
"0.0","0.0025","0.0025","0.5","0","MPI_Send()"
"0.0","0.002","0.002","1","0","MPI_Comm_size()"
"0.0","0.0015","0.0015","7","0","void_timer_clear(int)"
"0.0","0.001","0.001","0.5","0","MPI_Irecv()"
"0.0","0","0","1","0","double_timer_read(int)"
"0.0","0","0","1","0","void_timer_stop(int)"
