"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0156","1,522","1","1",".TAU_application"
"100.0","0.205","1,522","1","150.188","MG_MPI"
"62.8","955","955","1","0","MPI_Finalize()"
"21.4","326","326","1","0","MPI_Init()"
"12.0","0.545","182","51","1581","MG3P"
"9.5","2","145","1024","17565","COMM3"
"7.5","42","113","359","359","RESID"
"4.4","21","66","357","357","PSINV"
"4.2","6","64","5838","5838","TAKE3"
"4.0","60","60","5889","0","MPI_Wait()"
"3.6","6","55","5838","5838","GIVE3"
"3.2","48","48","5889","0","MPI_Send()"
"2.3","7","34","306","306","RPRJ3"
"1.5","20","23","5889","5889","READY"
"0.8","8","11","306","306","INTERP"
"0.5","1","8","2","8769.75","ZRAN3"
"0.2","0.0808","3","306","153","COMM3_EX"
"0.2","3","3","361","0","ZERO3"
"0.2","3","3","5889","0","MPI_Irecv()"
"0.2","3","3","6","0","MPI_Barrier()"
"0.2","0.0212","2","51","51","TAKE3_EX"
"0.1","1","1","88","0","MPI_Allreduce()"
"0.1","0.618","1","4","8","NORM2U3"
"0.1","0.998","0.998","4096","0","VRANLC"
"0.0","0.714","0.714","7","0","MPI_Bcast()"
"0.0","0.542","0.542","4251.38","0","RANDLC"
"0.0","0.0636","0.0636","417.75","0","BUBBLE"
"0.0","0.021","0.0462","51","51","GIVE3_EX"
"0.0","0.0297","0.0301","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0293","0.0293","1","0","ALLOC_SPACE"
"0.0","0.0293","0.0293","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0134","0.0255","6","89.375","POWER"
"0.0","0.0146","0.0146","2","0","TIMER_START"
"0.0","0.0112","0.0112","1","0","MPI_Reduce()"
"0.0","0.00906","0.00906","0.0625","0","PRINT_RESULTS"
"0.0","0.00775","0.00775","2","0","SETUP"
"0.0","0.00237","0.00237","17","0","TIMER_CLEAR"
"0.0","0.00181","0.00181","2","0","TIMER_STOP"
"0.0","0.000313","0.000313","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1.0625","0","TIMER_READ"
"0.0","0.000125","0.000125","1","0","MPI_Comm_rank()"
