"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00713","2,246","1","1",".TAU_application"
"100.0","0.331","2,246","1","90.375","MG_MPI"
"37.9","851","851","1","0","MPI_Finalize()"
"31.7","0.421","711","21","756","MG3P"
"23.6","381","529","170","170","RESID"
"14.3","321","321","1","0","MPI_Init()"
"11.5","1","258","487","8766","COMM3"
"10.4","162","234","168","168","PSINV"
"7.8","33","176","2922","2922","GIVE3"
"6.3","142","142","2922","0","MPI_Send()"
"5.0","79","111","147","147","RPRJ3"
"3.7","83","83","147","147","INTERP"
"3.3","21","74","2","66413.2","ZRAN3"
"2.0","43","45","2922","2922","READY"
"1.6","21","35","2922","2922","TAKE3"
"1.2","27","27","151","0","ZERO3"
"0.9","21","21","6","0","MPI_Barrier()"
"0.8","12","17","4","8","NORM2U3"
"0.6","14","14","2922","0","MPI_Wait()"
"0.5","11","11","32768","0","VRANLC"
"0.2","5","5","88","0","MPI_Allreduce()"
"0.2","4","4","33119","0","RANDLC"
"0.1","1","1","2922","0","MPI_Irecv()"
"0.1","1","1","1","0","ALLOC_SPACE"
"0.0","0.785","0.785","7","0","MPI_Bcast()"
"0.0","0.0874","0.0874","525.25","0","BUBBLE"
"0.0","0.0651","0.0651","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.0441","0.0441","147","0","COMM3_EX"
"0.0","0.0299","0.0307","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0171","0.0294","6","93","POWER"
"0.0","0.0174","0.0174","0.125","0","PRINT_RESULTS"
"0.0","0.0161","0.0161","1","0","MPI_Reduce()"
"0.0","0.0109","0.0109","2","0","SETUP"
"0.0","0.00813","0.00813","2","0","TIMER_START"
"0.0","0.00438","0.00438","17","0","TIMER_CLEAR"
"0.0","0.00162","0.00162","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
"0.0","0.000375","0.000375","1","0","MPI_Comm_rank()"
"0.0","0.000125","0.000125","1.125","0","TIMER_READ"
