"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0209","1,344","1","1",".TAU_application"
"100.0","0.19","1,344","1","150.094","MG_MPI"
"62.9","845","845","1","0","MPI_Finalize()"
"24.9","335","335","1","0","MPI_Init()"
"9.6","0.654","129","51","1581","MG3P"
"7.5","3","101","1024","17131.5","COMM3"
"5.3","26","71","359","359","RESID"
"3.3","14","44","357","357","PSINV"
"3.1","5","42","5685","5685","TAKE3"
"2.9","38","38","5787","0","MPI_Wait()"
"2.2","5","29","5685","5685","GIVE3"
"2.2","4","29","306","306","RPRJ3"
"2.0","24","27","5787","5787","READY"
"1.8","24","24","5787","0","MPI_Send()"
"0.6","5","8","306","306","INTERP"
"0.4","1","5","2","4649.69","ZRAN3"
"0.2","3","3","5787","0","MPI_Irecv()"
"0.2","0.123","2","306","306","COMM3_EX"
"0.2","0.0514","2","102","102","TAKE3_EX"
"0.1","1","1","386.5","0","ZERO3"
"0.1","1","1","88","0","MPI_Allreduce()"
"0.1","1","1","6","0","MPI_Barrier()"
"0.1","1","1","7","0","MPI_Bcast()"
"0.1","0.402","0.949","4","8","NORM2U3"
"0.0","0.595","0.595","2048","0","VRANLC"
"0.0","0.402","0.402","2205.56","0","RANDLC"
"0.0","0.0467","0.0985","102","102","GIVE3_EX"
"0.0","0.077","0.077","393.688","0","BUBBLE"
"0.0","0.0616","0.0616","2","0","TIMER_START"
"0.0","0.0195","0.0351","6","91.5625","POWER"
"0.0","0.0297","0.0303","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0285","0.0285","1","0","ALLOC_SPACE"
"0.0","0.0197","0.0197","0.03125","0","CHECK_TIMER_FLAG"
"0.0","0.0121","0.0121","1","0","MPI_Reduce()"
"0.0","0.00844","0.00844","2","0","SETUP"
"0.0","0.00534","0.00534","0.03125","0","PRINT_RESULTS"
"0.0","0.00316","0.00316","17","0","TIMER_CLEAR"
"0.0","0.00153","0.00153","2","0","TIMER_STOP"
"0.0","0.000313","0.000313","1","0","MPI_Comm_size()"
"0.0","0.000281","0.000281","1","0","MPI_Comm_rank()"
"0.0","0.000281","0.000281","1.03125","0","TIMER_READ"
