"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00689","1,338","1","1",".TAU_application"
"100.0","0.179","1,337","1","58.0469","MG_MPI"
"58.1","777","777","1","0","MPI_Finalize()"
"36.8","492","492","1","0","MPI_Init()"
"2.5","0.0759","33","5","180","MG3P"
"2.0","0.331","27","119","1993.25","COMM3"
"1.9","10","25","42","42","RESID"
"1.0","3","13","2","17052.2","ZRAN3"
"1.0","1","12","661.5","661.5","TAKE3"
"0.9","4","12","40","40","PSINV"
"0.9","11","11","676.5","0","MPI_Wait()"
"0.8","1","11","661.5","661.5","GIVE3"
"0.7","9","9","676.5","0","MPI_Send()"
"0.4","5","5","6","0","MPI_Barrier()"
"0.4","1","5","35","35","RPRJ3"
"0.2","1","3","4","8","NORM2U3"
"0.2","2","3","676.5","676.5","READY"
"0.2","2","2","88","0","MPI_Allreduce()"
"0.2","1","2","35","35","INTERP"
"0.2","2","2","47.75","0","ZERO3"
"0.2","2","2","8192","0","VRANLC"
"0.1","1","1","8426.09","0","RANDLC"
"0.1","1","1","1","0","ALLOC_SPACE"
"0.1","0.76","0.76","7","0","MPI_Bcast()"
"0.0","0.0195","0.499","35","45","COMM3_EX"
"0.0","0.433","0.433","676.5","0","MPI_Irecv()"
"0.0","0.00666","0.399","15","15","TAKE3_EX"
"0.0","0.0765","0.0765","444.219","0","BUBBLE"
"0.0","0.0159","0.0314","6","104.094","POWER"
"0.0","0.0309","0.0314","1","2","GET_ACTIVE_NPROCS"
"0.0","0.00728","0.0217","15","15","GIVE3_EX"
"0.0","0.0126","0.0126","1","0","MPI_Reduce()"
"0.0","0.0123","0.0123","2","0","TIMER_START"
"0.0","0.00831","0.00831","2","0","SETUP"
"0.0","0.00673","0.00673","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00284","0.00284","17","0","TIMER_CLEAR"
"0.0","0.002","0.002","0.015625","0","PRINT_RESULTS"
"0.0","0.00148","0.00148","2","0","TIMER_STOP"
"0.0","0.000313","0.000313","1","0","MPI_Comm_size()"
"0.0","0.000266","0.000266","1.01562","0","TIMER_READ"
"0.0","0.000188","0.000188","1","0","MPI_Comm_rank()"
