"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00709","1,325","1","1",".TAU_application"
"100.0","0.209","1,325","1","58.0938","MG_MPI"
"64.4","854","854","1","0","MPI_Finalize()"
"24.6","326","326","1","0","MPI_Init()"
"6.3","0.103","83","5","180","MG3P"
"4.9","31","64","42","42","RESID"
"4.6","0.409","60","119","2014.5","COMM3"
"2.4","3","31","669","669","GIVE3"
"2.1","28","28","679","0","MPI_Send()"
"2.0","11","26","40","40","PSINV"
"1.5","5","20","2","17076.1","ZRAN3"
"1.2","2","15","669","669","TAKE3"
"1.1","5","14","35","35","RPRJ3"
"1.1","13","13","679","0","MPI_Wait()"
"1.0","12","12","679","679","READY"
"0.5","4","6","35","35","INTERP"
"0.4","3","5","4","8","NORM2U3"
"0.4","5","5","6","0","MPI_Barrier()"
"0.4","5","5","46.5","0","ZERO3"
"0.3","3","3","88","0","MPI_Allreduce()"
"0.2","3","3","8192","0","VRANLC"
"0.1","1","1","8424.88","0","RANDLC"
"0.1","1","1","1","0","ALLOC_SPACE"
"0.1","0.0599","1","35","30","COMM3_EX"
"0.1","0.00556","0.827","10","10","TAKE3_EX"
"0.1","0.747","0.747","7","0","MPI_Bcast()"
"0.0","0.563","0.563","679","0","MPI_Irecv()"
"0.0","0.0896","0.0896","468.125","0","BUBBLE"
"0.0","0.0206","0.0374","6","102.875","POWER"
"0.0","0.0299","0.0304","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0145","0.0145","0.03125","0","CHECK_TIMER_FLAG"
"0.0","0.0139","0.0139","1","0","MPI_Reduce()"
"0.0","0.00688","0.0134","10","10","GIVE3_EX"
"0.0","0.013","0.013","2","0","SETUP"
"0.0","0.00947","0.00947","2","0","TIMER_START"
"0.0","0.00578","0.00578","0.03125","0","PRINT_RESULTS"
"0.0","0.00294","0.00294","17","0","TIMER_CLEAR"
"0.0","0.00169","0.00169","2","0","TIMER_STOP"
"0.0","0.000344","0.000344","1","0","MPI_Comm_size()"
"0.0","0.000219","0.000219","1","0","MPI_Comm_rank()"
"0.0","0.000156","0.000156","1.03125","0","TIMER_READ"
