Name,#Call
.TAU_application,1
MPBT,1
ADI,201
Z_SOLVE,201
Z_SOLVE_CELL,1206
X_SOLVE,201
Y_SOLVE,201
Y_SOLVE_CELL,1206
X_SOLVE_CELL,1206
MPI_Wait(),12060
COPY_FACES,202
COMPUTE_RHS,202
MPI_Finalize(),1
SETUP_MPI,1
MPI_Init(),1
X_BACKSUBSTITUTE,1206
Z_BACKSUBSTITUTE,1206
Y_BACKSUBSTITUTE,1206
MPI_Waitall(),202
INITIALIZE,2
X_UNPACK_SOLVE_INFO,1005
ADD,201
EXACT_SOLUTION,488349
MPI_Isend(),7242
Y_UNPACK_SOLVE_INFO,1005
EXACT_RHS,1
Z_UNPACK_SOLVE_INFO,1005
X_SEND_SOLVE_INFO,1005
MPI_Irecv(),7242
Z_SEND_SOLVE_INFO,1005
VERIFY,1
Y_SEND_SOLVE_INFO,1005
X_SEND_BACKSUB_INFO,1005
ERROR_NORM,1
Z_SEND_BACKSUB_INFO,1005
Y_SEND_BACKSUB_INFO,1005
Z_RECEIVE_SOLVE_INFO,1005
Z_UNPACK_BACKSUB_INFO,1005
Y_RECEIVE_SOLVE_INFO,1005
Y_UNPACK_BACKSUB_INFO,1005
X_UNPACK_BACKSUB_INFO,1005
LHSABINIT,3618
LHSINIT,1
X_RECEIVE_SOLVE_INFO,1005
MPI_Allreduce(),2
MPI_Barrier(),2
Z_RECEIVE_BACKSUB_INFO,1005
ALLOC_SPACE,1
X_RECEIVE_BACKSUB_INFO,1005
Y_RECEIVE_BACKSUB_INFO,1005
MPI_Bcast(),6
RHS_NORM,1
MPI_Comm_dup(),2
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
COMPUTE_BUFFER_SIZE,1
MPI_Comm_size(),1
SETUP_BTIO,1
MPI_Comm_rank(),1
BTIO_CLEANUP,1
SET_CLASS,0.0277778
