Name,#Call
.TAU_application,1
MPSP,1
ADI,401
COPY_FACES,402
SETUP_MPI,1
MPI_Init(),1
MPI_Finalize(),1
MPI_Waitall(),29274
X_SOLVE,401
Y_SOLVE,401
COMPUTE_RHS,402
Z_SOLVE,401
LHSX,5213
MPI_Isend(),31284
ADD,401
LHSZ,5213
LHSY,5213
TZETAR,5213
INITIALIZE,2
TXINVR,401
EXACT_SOLUTION,108997
MPI_Irecv(),31284
EXACT_RHS,1
PINVR,5213
NINVR,5213
MPI_Barrier(),2
VERIFY,1
ERROR_NORM,1
MPI_Allreduce(),2
MPI_Comm_dup(),2
RHS_NORM,1
MPI_Bcast(),4
LHSINIT,1
ALLOC_SPACE,1
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
COMPUTE_BUFFER_SIZE,1
MPI_Comm_size(),1
MPI_Comm_rank(),1
SET_CLASS,0.00591716
