%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.0085,1,254,1,1,1254296,.TAU_application
100.0,0.207,1,254,1,120.375,1254288,MG_MPI
70.9,889,889,1,0,889511,MPI_Finalize()
24.3,305,305,1,0,305266,MPI_Init()
3.5,0.361,43,36,936,1221,MG3P
2.8,1,35,616,11088,57,COMM3
2.1,9,25,218,218,118,RESID
1.4,3,18,3696,3696,5,TAKE3
1.3,5,16,216,216,77,PSINV
1.2,14,14,3696,0,4,MPI_Wait()
0.7,1,8,180,180,49,RPRJ3
0.7,3,8,3696,3696,2,GIVE3
0.5,4,6,3696,3696,2,READY
0.5,5,5,3696,0,2,MPI_Send()
0.3,0.939,3,2,4629.25,1806,ZRAN3
0.2,1,1,180,180,11,INTERP
0.1,1,1,3696,0,0,MPI_Irecv()
0.1,1,1,6,0,167,MPI_Barrier()
0.1,0.849,0.849,184,0,5,ZERO3
0.0,0.605,0.605,7,0,86,MPI_Bcast()
0.0,0.601,0.601,88,0,7,MPI_Allreduce()
0.0,0.48,0.48,2048,0,0,VRANLC
0.0,0.382,0.382,2186.5,0,0,RANDLC
0.0,0.22,0.363,4,8,91,NORM2U3
0.0,0.0725,0.0725,373.25,0,0,BUBBLE
0.0,0.0524,0.0524,0.125,0,419,CHECK_TIMER_FLAG
0.0,0.0395,0.0395,180,0,0,COMM3_EX
0.0,0.0329,0.0336,1,2,34,GET_ACTIVE_NPROCS
0.0,0.0279,0.0279,1,0,28,ALLOC_SPACE
0.0,0.0144,0.0261,6,72.5,4,POWER
0.0,0.0206,0.0206,0.125,0,165,PRINT_RESULTS
0.0,0.011,0.011,1,0,11,MPI_Reduce()
0.0,0.00737,0.00737,2,0,4,TIMER_START
0.0,0.0055,0.0055,2,0,3,SETUP
0.0,0.00237,0.00237,17,0,0,TIMER_CLEAR
0.0,0.002,0.002,2,0,1,TIMER_STOP
0.0,0.0005,0.0005,1,0,0,MPI_Comm_size()
0.0,0.00025,0.00025,1,0,0,MPI_Comm_rank()
0.0,0.00025,0.00025,1.125,0,0,TIMER_READ
