Name,#Call
.TAU_application,1
MPBT,1
ADI,251
Y_SOLVE,251
Z_SOLVE,251
Y_SOLVE_CELL,3012
X_SOLVE,251
Z_SOLVE_CELL,3012
COPY_FACES,252
X_SOLVE_CELL,3012
COMPUTE_RHS,252
MPI_Wait(),33132
X_BACKSUBSTITUTE,3012
Y_BACKSUBSTITUTE,3012
Z_BACKSUBSTITUTE,3012
ADD,251
MPI_Waitall(),252
INITIALIZE,2
X_UNPACK_SOLVE_INFO,2761
EXACT_SOLUTION,7.6975E+06
SETUP_MPI,1
MPI_Init(),1
MPI_Finalize(),1
EXACT_RHS,1
MPI_Isend(),18078
X_SEND_SOLVE_INFO,2761
VERIFY,1
Y_UNPACK_SOLVE_INFO,2761
Z_UNPACK_SOLVE_INFO,2761
Y_SEND_SOLVE_INFO,2761
Z_SEND_SOLVE_INFO,2761
MPI_Irecv(),18078
ERROR_NORM,1
X_SEND_BACKSUB_INFO,2761
Y_SEND_BACKSUB_INFO,2761
Z_SEND_BACKSUB_INFO,2761
Z_RECEIVE_SOLVE_INFO,2761
Y_RECEIVE_SOLVE_INFO,2761
Z_UNPACK_BACKSUB_INFO,2761
Y_UNPACK_BACKSUB_INFO,2761
RHS_NORM,1
LHSINIT,1
MPI_Allreduce(),2
X_UNPACK_BACKSUB_INFO,2761
MPI_Barrier(),2
X_RECEIVE_SOLVE_INFO,2761
LHSABINIT,9036
Z_RECEIVE_BACKSUB_INFO,2761
Y_RECEIVE_BACKSUB_INFO,2761
X_RECEIVE_BACKSUB_INFO,2761
ALLOC_SPACE,1
MPI_Comm_dup(),2
MPI_Bcast(),6
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
COMPUTE_BUFFER_SIZE,1
MPI_Comm_size(),1
BTIO_CLEANUP,1
SETUP_BTIO,1
MPI_Comm_rank(),1
SET_CLASS,0.00694444
