"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.007","8,407","1","1",".TAU_application"
"100.0","0.0985","8,407","1","34","int_main(int_char_**)"
"68.9","5,791","5,791","1","0","MPI_Finalize()"
"24.4","886","2,054","1","8.38861E+06","void_create_seq(double_double)"
"13.9","1,167","1,167","8.38863E+06","0","double_randlc(double_*_double_*)"
"3.8","320","320","1","0","MPI_Init()"
"2.8","207","235","11","33","void_rank(int)"
"0.3","27","27","11","0","MPI_Alltoallv()"
"0.1","4","4","1","1.5","void_full_verify(void)"
"0.0","0.892","0.892","1","0","void_alloc_space(void)"
"0.0","0.769","0.769","11","0","MPI_Allreduce()"
"0.0","0.18","0.18","1","0","MPI_Comm_dup()"
"0.0","0.153","0.153","1","0","MPI_Bcast()"
"0.0","0.1","0.1","0.5","0","int_check_timer_flag(void)"
"0.0","0.052","0.052","11","0","MPI_Alltoall()"
"0.0","0.043","0.043","0.5","0","MPI_Wait()"
"0.0","0.0395","0.0395","0.5","0","void_c_print_results(char_*_char_int_int_int_int_int_int_double_double_char_*_int_char_*_char_*_char_*_char_*_char_*_char_*_char_*_char_*)"
"0.0","0.0175","0.0175","2","0","MPI_Reduce()"
"0.0","0.003","0.007","1","23.5","double_find_my_seed(int_int_long_double_double)"
"0.0","0.0045","0.0045","1","0","void_timer_start(int)"
"0.0","0.0035","0.0035","1","0","MPI_Comm_rank()"
"0.0","0.003","0.003","0.5","0","MPI_Send()"
"0.0","0.002","0.002","1","0","MPI_Comm_size()"
"0.0","0.002","0.002","0.5","0","MPI_Irecv()"
"0.0","0.001","0.001","7","0","void_timer_clear(int)"
"0.0","0.001","0.001","1","0","void_timer_stop(int)"
"0.0","0","0","1","0","double_timer_read(int)"
