"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00662","1,624","1","1",".TAU_application"
"100.0","0.234","1,624","1","90.0938","MG_MPI"
"53.0","861","861","1","0","MPI_Finalize()"
"20.0","324","324","1","0","MPI_Init()"
"19.3","0.35","313","21","756","MG3P"
"13.5","102","219","170","170","RESID"
"13.4","1","217","487","8230.5","COMM3"
"6.8","10","111","2733","2733","GIVE3"
"6.6","45","107","168","168","PSINV"
"6.2","100","100","2775","0","MPI_Send()"
"3.5","9","57","2733","2733","TAKE3"
"3.4","19","55","147","147","RPRJ3"
"3.2","51","51","2775","0","MPI_Wait()"
"2.9","45","47","2775","2775","READY"
"1.4","18","22","147","147","INTERP"
"1.2","4","19","2","17076.1","ZRAN3"
"0.4","7","7","182.5","0","ZERO3"
"0.3","5","5","6","0","MPI_Barrier()"
"0.3","3","4","4","8","NORM2U3"
"0.2","0.0947","3","147","126","COMM3_EX"
"0.2","3","3","88","0","MPI_Allreduce()"
"0.2","3","3","8192","0","VRANLC"
"0.2","0.0214","2","42","42","TAKE3_EX"
"0.1","2","2","2775","0","MPI_Irecv()"
"0.1","1","1","8424.88","0","RANDLC"
"0.1","1","1","7","0","MPI_Bcast()"
"0.1","1","1","1","0","ALLOC_SPACE"
"0.0","0.0852","0.0852","468.125","0","BUBBLE"
"0.0","0.0221","0.0449","42","42","GIVE3_EX"
"0.0","0.0396","0.0396","2","0","TIMER_START"
"0.0","0.0206","0.0369","6","102.875","POWER"
"0.0","0.0277","0.0283","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0232","0.0232","0.03125","0","CHECK_TIMER_FLAG"
"0.0","0.0124","0.0124","1","0","MPI_Reduce()"
"0.0","0.0105","0.0105","2","0","SETUP"
"0.0","0.00537","0.00537","0.03125","0","PRINT_RESULTS"
"0.0","0.00322","0.00322","17","0","TIMER_CLEAR"
"0.0","0.00169","0.00169","2","0","TIMER_STOP"
"0.0","0.000344","0.000344","1","0","MPI_Comm_rank()"
"0.0","0.000281","0.000281","1","0","MPI_Comm_size()"
"0.0","0.000156","0.000156","1.03125","0","TIMER_READ"
