"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0095","1,245","1","1",".TAU_application"
"100.0","0.18","1,245","1","150.188","MG_MPI"
"70.9","883","883","1","0","MPI_Finalize()"
"26.5","330","330","1","0","MPI_Init()"
"2.0","0.349","24","51","1071","MG3P"
"2.0","1","24","718","12057","COMM3"
"1.2","1","15","4002","4002","TAKE3"
"1.2","15","15","4053","0","MPI_Wait()"
"0.8","0.896","10","257","257","RESID"
"0.8","0.535","9","255","255","PSINV"
"0.5","0.237","5","204","204","RPRJ3"
"0.3","1","4","4002","4002","GIVE3"
"0.3","1","3","4053","4053","READY"
"0.2","2","2","4053","0","MPI_Send()"
"0.2","0.323","1","204","204","INTERP"
"0.1","0.063","1","204","153","COMM3_EX"
"0.1","0.0166","1","51","51","TAKE3_EX"
"0.1","0.163","1","2","869.125","ZRAN3"
"0.1","1","1","4053","0","MPI_Irecv()"
"0.1","0.755","0.755","88","0","MPI_Allreduce()"
"0.1","0.716","0.716","7","0","MPI_Bcast()"
"0.0","0.577","0.577","6","0","MPI_Barrier()"
"0.0","0.138","0.138","259","0","ZERO3"
"0.0","0.0166","0.116","4","8","NORM2U3"
"0.0","0.0501","0.0501","341.125","0","RANDLC"
"0.0","0.0228","0.0491","51","51","GIVE3_EX"
"0.0","0.0452","0.0452","256","0","VRANLC"
"0.0","0.0408","0.0408","245.125","0","BUBBLE"
"0.0","0.0289","0.0294","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0291","0.0291","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0111","0.0214","6","67.125","POWER"
"0.0","0.0207","0.0207","1","0","ALLOC_SPACE"
"0.0","0.012","0.012","0.0625","0","PRINT_RESULTS"
"0.0","0.0107","0.0107","1","0","MPI_Reduce()"
"0.0","0.00937","0.00937","2","0","TIMER_START"
"0.0","0.00525","0.00525","2","0","SETUP"
"0.0","0.00269","0.00269","17","0","TIMER_CLEAR"
"0.0","0.00131","0.00131","2","0","TIMER_STOP"
"0.0","0.000438","0.000438","1.0625","0","TIMER_READ"
"0.0","0.000313","0.000313","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","MPI_Comm_rank()"
